location_id,name,distance,bearing,address_obj.street1,address_obj.street2,address_obj.city,address_obj.country,address_obj.address_string,address_obj.postalcode
12786533,Churrasqueira Pires,0.8174530717898636,northwest,Rua Antonio Farela 13,,Aveiro,Portugal,"Rua Antonio Farela 13, Aveiro 3810-089 Portugal",3810-089
17547954,Pizzaria La Famille,1.1766799467360127,northwest,Estrada de Sao Bernardo n 440,,Aveiro,Portugal,"Estrada de Sao Bernardo n 440, Aveiro 3810-174 Portugal",3810-174
25081618,Brasapao,0.9498116224281133,northwest,Rua Conego Maio 103,São Bernardo,Aveiro,Portugal,"Rua Conego Maio 103 São Bernardo, Aveiro 3810-089 Portugal",3810-089
17549752,La Famille,1.1775325937947683,northwest,Estr. de Sao Bernardo 438,,Aveiro,Portugal,"Estr. de Sao Bernardo 438, Aveiro 3810-174 Portugal",3810-174
23962632,Idealysta,0.48582864284899,west,Rua Artur Garibaldi 13,,Braga,Portugal,"Rua Artur Garibaldi 13, Braga 4715-162 Portugal",4715-162
10238212,Restaurante Viabracara,0.1903275795635811,northwest,Rua Dom Rodrigo da Cunha 84,Nogueira,Braga,Portugal,"Rua Dom Rodrigo da Cunha 84 Nogueira, Braga 4715-179 Portugal",4715-179
10820248,Hortela-Pimenta,0.7760890205374066,west,Rua de Santo Antonio No 8 R/C,Tebosa,Braga,Portugal,"Rua de Santo Antonio No 8 R/C Tebosa, Braga 4705-237 Portugal",4705-237
5988356,Pastelaria Regadinhas,0.9197927717824123,west,,,Braga,Portugal,Braga 4705-254 Portugal,4705-254
5926693,Pastelaria Pintos,0.16520074952245262,north,Rua do Medronheiro 42,Paradela,Braga,Portugal,"Rua do Medronheiro 42 Paradela, Braga 4715-207 Portugal",4715-207
12957009,Restaurante As Manas,0.9016609687622735,west,Rua das Regadinhas 3,,Braga,Portugal,"Rua das Regadinhas 3, Braga 4705-186 Portugal",4705-186
6104267,Saco de Cafe,1.0213878306327027,west,Rua Prof Dct Jose Azevedo Ferreira,,Braga,Portugal,"Rua Prof Dct Jose Azevedo Ferreira, Braga 4705-253 Portugal",4705-253
14106464,ROLHA Resturante & Garrafeira,0.37312892421708693,southwest,Rua Quinta do Pregal 12 16,Nogueira,Braga,Portugal,"Rua Quinta do Pregal 12 16 Nogueira, Braga 4715-588 Portugal",4715-588
23970469,Don Grano,0.47823576452963956,north,Rua Gil Eanes 39,,Braga,Portugal,"Rua Gil Eanes 39, Braga 4715-192 Portugal",4715-192
6107141,Prestigium-Pastelarias,0.908310078763037,north,Rua Jose Antonio Cruz 259,,Braga,Portugal,"Rua Jose Antonio Cruz 259, Braga 4715-343 Portugal",4715-343
8714286,A Tasquinha,0.007241254546722686,north,Rua Direita 104,,Coimbra,Portugal,"Rua Direita 104, Coimbra 3000-141 Portugal",3000-141
8689579,Taberna Da Paulinha,0.052450205069508225,south,Rua da Moeda 53,,Coimbra,Portugal,"Rua da Moeda 53, Coimbra 3000-283 Portugal",3000-283
12575323,Pet & Tea,0.01069744297634129,south,Rua Joao Cabreira 4,,Coimbra,Portugal,"Rua Joao Cabreira 4, Coimbra 3000-224 Portugal",3000-224
15347366,Restaurante O Sergio,0.008021245918302779,northwest,Rua Direita No 114,R/c,Coimbra,Portugal,"Rua Direita No 114 R/c, Coimbra 3000-141 Portugal",3000-141
4794971,A Tasquinha,0.052832845360652365,south,Rua da Moeda 55,,Coimbra,Portugal,"Rua da Moeda 55, Coimbra 3000-283 Portugal",3000-283
25186275,Da Serra A Cidade,0.12139853600579134,south,Rua do Paco do Conde 24,,Coimbra,Portugal,"Rua do Paco do Conde 24, Coimbra 3000-308 Portugal",3000-308
3617661,Porta Larga,0.1145581311985962,south,Rua das Padeiras 35,,Coimbra,Portugal,"Rua das Padeiras 35, Coimbra 3000-311 Portugal",3000-311
954127,Salao Brazil,0.07048830342426038,south,Largo do Poco 3,1st Floor,Coimbra,Portugal,"Largo do Poco 3 1st Floor, Coimbra 3000-335 Portugal",3000-335
1795373,Restaurante Adega Paco do Conde,0.13674541140371088,south,"Tv. do Paco do Conde, 4",,Coimbra,Portugal,"Tv. do Paco do Conde, 4, Coimbra 3000-309 Portugal",3000-309
11890587,Boteko,0.0062366425850718474,west,"R. Direita, 106",,Coimbra,Portugal,"R. Direita, 106, Coimbra 3000-141 Portugal",3000-141
12059057,Cafe Snack-Bar Miragem,0.49632655131266956,east,Praceta Padre Diamantino Martins 19,,Braga,Portugal,"Praceta Padre Diamantino Martins 19, Braga 4700-438 Portugal",4700-438
15849740,Aristides,0.5279192855866508,east,Rua da Boavista No 61,Cónega-Sé,Braga,Portugal,"Rua da Boavista No 61 Cónega-Sé, Braga 4700-416 Portugal",4700-416
8594486,Restaurante O Jaco,0.5005388809852453,east,Praceta Padre Diamantino Martins N0 20,Maximinos,Braga,Portugal,"Praceta Padre Diamantino Martins N0 20 Maximinos, Braga 4700-438 Portugal",4700-438
17837339,The Truth Braga,0.5040325769087831,east,R. Andrade Corvo 83-93,Ground floor,Braga,Portugal,"R. Andrade Corvo 83-93 Ground floor, Braga 4700-234 Portugal",4700-234
17838369,Estacao 63 Cafe e Snack Bar,0.5107295697701721,east,"Rua Andrade Corvo, 63",,Braga,Portugal,"Rua Andrade Corvo, 63, Braga 4700-209 Portugal",4700-209
25153527,Terminal 4700,0.5603443393215708,east,Rua Andrade Corvo 54,,Braga,Portugal,"Rua Andrade Corvo 54, Braga 4700-204 Portugal",4700-204
12858880,Mundo das Tibias,0.5537479623682617,east,Rua Fernando Castico N. 4,,Braga,Portugal,"Rua Fernando Castico N. 4, Braga 4700-379 Portugal",4700-379
5959220,Restaurante a Mocambicana Lda,0.6042529413219061,east,Rua Andrade Corvo 8,,Braga,Portugal,"Rua Andrade Corvo 8, Braga 4700-204 Portugal",4700-204
15598672,Taberna Londrina Braga,0.5757477390282578,east,Rua Andrade Corvo N0 42 46,,Braga,Portugal,"Rua Andrade Corvo N0 42 46, Braga 4700-204 Portugal",4700-204
12801298,Seiko japanese restaurant,0.5729813058002216,east,"Rua Andrade Corvo, 48 maximinos",Junto ao arco da porta nova,Braga,Portugal,"Rua Andrade Corvo, 48 maximinos Junto ao arco da porta nova, Braga 4704-520 Portugal",4704-520
9993953,Snack Obelix,0.06897181540808363,west,Largo da Portas de Moura 11,,Evora,Portugal,"Largo da Portas de Moura 11, Evora 7004-507 Portugal",7004-507
10109826,Tabua do Naldo,0.07324310914843223,west,Praca 10 de Maio n 20,,Evora,Portugal,"Praca 10 de Maio n 20, Evora 7000-650 Portugal",7000-650
21310642,Nos Ilha Bar,0.05322953835834603,northeast,Rua Mendos Estevens,,Evora,Portugal,"Rua Mendos Estevens, Evora 7005 Portugal",7005
23747534,Na T'acho Restaurante Atipico,0.12723012554819987,west,Rua da Misericordia 9,,Evora,Portugal,"Rua da Misericordia 9, Evora 7000-654 Portugal",7000-654
20288243,The Noble House,0.1076442380389664,northwest,"Freiria de Baixo, 16 Street",,Evora,Portugal,"Freiria de Baixo, 16 Street, Evora 7000-898 Portugal",7000-898
11657386,Pastelaria Academica,0.12270658370169786,west,Rua da Misericordia 18,,Evora,Portugal,"Rua da Misericordia 18, Evora 7000-654 Portugal",7000-654
23880953,Restaurante Dualidade,0.08962008454665443,southwest,Largo da Portas de Moura n 32,,Evora,Portugal,"Largo da Portas de Moura n 32, Evora 7000-647 Portugal",7000-647
15336099,Maxi Pizza,0.07201939686847278,southwest,Largo da Portas de Moura 25,,Evora,Portugal,"Largo da Portas de Moura 25, Evora 7000-647 Portugal",7000-647
10699481,O Cantinho Da Beatriz,0.09819644945338989,west,Largo da Portas de Moura 42,,Evora,Portugal,"Largo da Portas de Moura 42, Evora 7000-647 Portugal",7000-647
17476243,Delicias do Palacio,0.11203694133237264,west,Rua Miguel Bombarda N 82,,Evora,Portugal,"Rua Miguel Bombarda N 82, Evora 7000-919 Portugal",7000-919
2373242,Dom Duarte Dois,0.10345066361182231,east,R. Mocambique 34,,Coimbra,Portugal,"R. Mocambique 34, Coimbra Portugal",
12091753,Restaurante O Pipo,0.14371506695933906,north,Rua do Brasil N_ 371,,Coimbra,Portugal,"Rua do Brasil N_ 371, Coimbra 3030-175 Portugal",3030-175
7247485,Petisqueira Navegadores,0.1453726483138123,north,Rua do Brasil 430,,Coimbra,Portugal,"Rua do Brasil 430, Coimbra 3030-775 Portugal",3030-775
5959780,Churrasqueira Do Calhabe,0.17377766521701662,northwest,Rua do Brasil 376,,Coimbra,Portugal,"Rua do Brasil 376, Coimbra 3030-775 Portugal",3030-775
1065199,Cafe Samambaia,0.2943684976226713,west,Praca Infante Dom Henrique,,Coimbra,Portugal,"Praca Infante Dom Henrique, Coimbra 3030-055 Portugal",3030-055
13361073,Nostra Confeitaria,0.3559402303198681,west,Rua Adolfo Loureiro 41 R/ Esq,,Coimbra,Portugal,"Rua Adolfo Loureiro 41 R/ Esq, Coimbra 3030-033 Portugal",3030-033
9699164,Restaurante Norton,0.2561219266139332,west,Rua de Mocambique 281,,Coimbra,Portugal,"Rua de Mocambique 281, Coimbra 3030-062 Portugal",3030-062
5958966,Iguarias No Ponto,0.3335402501383592,west,Rua Pedro Alveares Cabral loja 94 e 96,,Coimbra,Portugal,"Rua Pedro Alveares Cabral loja 94 e 96, Coimbra 3030-393 Portugal",3030-393
17371386,Tettris Cafe,0.3463455942892964,west,Rua Daniel de Matos,Bairro Norton de Matos.,Coimbra,Portugal,"Rua Daniel de Matos Bairro Norton de Matos., Coimbra Portugal",
10430243,Gula D'Arte,0.22588768185326086,south,"Lt. 19, Loja 1 Rua Armando de Sousa",,Coimbra,Portugal,"Lt. 19, Loja 1 Rua Armando de Sousa, Coimbra 3030-403 Portugal",3030-403
23507959,Churrasqueira Rj,1.1355760177111118,southeast,9 Rua Do Meio - Portela Do Gato,,Coimbra,Portugal,"9 Rua Do Meio - Portela Do Gato, Coimbra 3040-483 Portugal",3040-483
4294390,Loggia,0.011491040633873274,southeast,"Largo Dr. Jose Rodrigues,",,Coimbra,Portugal,"Largo Dr. Jose Rodrigues,, Coimbra 3000-236 Portugal",3000-236
19935006,Italianino Coimbra,0.016509818520802865,southwest,Rua Borges Carneiro,No 2 e 4,Coimbra,Portugal,"Rua Borges Carneiro No 2 e 4, Coimbra 3000-079 Portugal",3000-079
8644202,Brasil Ao Peso,0.11027867774821863,east,Alameda da Europa,"Retail Parque Mondego Taveiro, Serra Shopping Covilhã",Coimbra,Portugal,"Alameda da Europa Retail Parque Mondego Taveiro, Serra Shopping Covilhã, Coimbra Portugal",
20864223,Cafe TAGV,0.31065790795349174,east,Praca da Republica,Teatro Académico de Gil Vicente,Coimbra,Portugal,"Praca da Republica Teatro Académico de Gil Vicente, Coimbra 3000-343 Portugal",3000-343
7341829,Cafe Mocambique,0.32371208962961356,east,Praca da Republica 38 R/C,,Coimbra,Portugal,"Praca da Republica 38 R/C, Coimbra 3000-343 Portugal",3000-343
9743098,Cartola - Esplanada,0.3221086768929098,east,Praca da Republica,,Coimbra,Portugal,"Praca da Republica, Coimbra 3000-343 Portugal",3000-343
12834287,Restaurante Universitario Colegio de Jesus,0.13418346649079835,northeast,R. Inacio Duarte 65,,Coimbra,Portugal,"R. Inacio Duarte 65, Coimbra 3000-481 Portugal",3000-481
17568738,Cervejaria Coimbra,0.20760038722625948,northeast,Avenida Sa da Bandeira 98,,Coimbra,Portugal,"Avenida Sa da Bandeira 98, Coimbra 3000-350 Portugal",3000-350
10788119,100 Montaditos,0.26690039341459854,east,Avenida Sa da Bandeira 114,,Coimbra,Portugal,"Avenida Sa da Bandeira 114, Coimbra 3000-350 Portugal",3000-350
23443955,Republika A La Carte,0.33676322025567706,east,Avenida Sa da Bandeira n0 5,,Coimbra,Portugal,"Avenida Sa da Bandeira n0 5, Coimbra 3000-351 Portugal",3000-351
8494094,Restaurante Avis,0.3632904360223655,southeast,Praceta Palmela 1,Bairro do Frei-Aleixo Praceta Palmela,Evora,Portugal,"Praceta Palmela 1 Bairro do Frei-Aleixo Praceta Palmela, Evora 7005-262 Portugal",7005-262
23161758,Boleta,0.8085165617363971,south,Avenida Lino de Carvalho,Loja 3,Evora,Portugal,"Avenida Lino de Carvalho Loja 3, Evora 7005-467 Portugal",7005-467
5963029,"Restaurante ""Mel e Noz""",0.7673635159744118,south,Rua das Tamaras,,Evora,Portugal,"Rua das Tamaras, Evora 7005-511 Portugal",7005-511
10026892,Triangular - Hamburgueria Artesanal,0.8311021204079201,south,Avenida Lino de Carvalho 3A,,Evora,Portugal,"Avenida Lino de Carvalho 3A, Evora 7005-467 Portugal",7005-467
21184546,El Loro Tacos,0.13749919943428598,west,Rua do Viveiro 5,,Evora,Portugal,"Rua do Viveiro 5, Evora 7005-638 Portugal",7005-638
5977409,Restaurante a Curva Do Bacelo,0.42076816050799554,northwest,Rua do Eucaliptal N0 6,,Bacelo,Portugal,"Rua do Eucaliptal N0 6, Bacelo 7005-427 Portugal",7005-427
7645603,Restaurante A Baiuca,0.8666988129166223,south,Rua das Fontes 67,,Evora,Portugal,"Rua das Fontes 67, Evora 7000-589 Portugal",7000-589
6701121,Cozinha da Catarina,0.8334944284009356,south,Rua Avis 156,Rua de Aviz No 154,Evora,Portugal,"Rua Avis 156 Rua de Aviz No 154, Evora 7000-574 Portugal",7000-574
25310497,Diboa Hamburgueria & Restaurante,0.9455941697858191,southeast,"R. Bento de Jesus Caraca 33, 7005-310 Evora",,Evora,Portugal,"R. Bento de Jesus Caraca 33, 7005-310 Evora, Evora 7005-310 Portugal",7005-310
6889168,100 Pavor - Tapas Bar,0.9064946976466493,south,Rua das Fontes 45,,Evora,Portugal,"Rua das Fontes 45, Evora 7000-589 Portugal",7000-589
8483256,Garrafeira 5 Estrelas,0.010578260748430317,northwest,Rua de Viseu 119,,Aveiro,Portugal,"Rua de Viseu 119, Aveiro 3800-281 Portugal",3800-281
7312608,Culpa da Vontade,0.3502866225722764,northeast,Rua de Bento de Moura N. 9,Loja 201,Aveiro,Portugal,"Rua de Bento de Moura N. 9 Loja 201, Aveiro 3800-138 Portugal",3800-138
12796137,Lanchonete Seventeen,0.3051322047376145,northeast,"R. de Jose Luciano de Castro 168, Esgueira, Portugal",Galeria das Ameias,Aveiro,Portugal,"R. de Jose Luciano de Castro 168, Esgueira, Portugal Galeria das Ameias, Aveiro 3800-205 Portugal",3800-205
5959798,Churrasqueira Gaviao,0.5046487957932768,southeast,"R. da Sofia, 3",,Aveiro,Portugal,"R. da Sofia, 3, Aveiro 3810-189 Portugal",3810-189
15663150,O Pucaro,0.37416114045693916,east,Rua de Vicente de Almeida de Eca 14,,Aveiro,Portugal,"Rua de Vicente de Almeida de Eca 14, Aveiro 3800-276 Portugal",3800-276
25023705,Pizzaria Moreto,0.4321839474856179,east,Rua Jose Luciano de Castro 159,,Aveiro,Portugal,"Rua Jose Luciano de Castro 159, Aveiro 3800-207 Portugal",3800-207
1072873,Restaurante O Junior,0.9474396699837943,east,Sever do Vouga,,Aveiro,Portugal,"Sever do Vouga, Aveiro 3740-037 Portugal",3740-037
13530975,O Carramona,0.3980003792524934,northeast,Rua de Manuel de Melo Freitas 39,,Aveiro,Portugal,"Rua de Manuel de Melo Freitas 39, Aveiro 3800-217 Portugal",3800-217
23537188,Rulote Pop-up Bar,0.7971677586388206,northeast,Rua dos Arneiros,,Aveiro,Portugal,"Rua dos Arneiros, Aveiro 3800-109 Portugal",3800-109
15562159,Restaurante Mau Feitio,0.8242232121782574,northeast,Praceta de Santo Antonio N_ 18,"Lote 17, Quinta Do Fandango Olho De Agua",Esgueira,Portugal,"Praceta de Santo Antonio N_ 18 Lote 17, Quinta Do Fandango Olho De Agua, Esgueira 3800-372 Portugal",3800-372
5888869,Pedra Alta,0.06840924208953701,west,Rua da Agudela 1035,,Lavra,Portugal,"Rua da Agudela 1035, Lavra 4455-123 Portugal",4455-123
14158742,Sukiya,0.552841372759078,southeast,Rua Horta das Figueiras 144,,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",7005-212
2641379,O Moinho do Cu Torto,0.6131428772955835,southeast,Rua de Santo Andre 2,,Evora,Portugal,"Rua de Santo Andre 2, Evora 7005-401 Portugal",7005-401
5964469,Gosto Alentejano,1.0450530720934597,southeast,Rua Circular Poente 44,Parque Industrial e Tecnológico de Évora,Evora,Portugal,"Rua Circular Poente 44 Parque Industrial e Tecnológico de Évora, Evora 7005-328 Portugal",7005-328
10390176,Marisqueira Delgado,0.08886918601929736,west,Rua de Lavre 28,,Evora,Portugal,"Rua de Lavre 28, Evora 7005-392 Portugal",7005-392
8040764,Restaurante 'Versatil',0.5645152107519756,northeast,Avenida Tulio Espanca,,Evora,Portugal,"Avenida Tulio Espanca, Evora 7005-840 Portugal",7005-840
7185274,EVORABRAZA,0.5470561742561474,northeast,Avenida Sao Sebastiao N. 25,,Evora,Portugal,"Avenida Sao Sebastiao N. 25, Evora 7000-767 Portugal",7000-767
23478883,Franguito da Guia,0.5503147544798025,northeast,Avenida Sao Sebastiao n 25,,Evora,Portugal,"Avenida Sao Sebastiao n 25, Evora 7000-767 Portugal",7000-767
7689911,Restaurante Sol Poente,0.4904773791575668,west,Av. Tulio Esperanca,Hotel Évora,Evora,Portugal,"Av. Tulio Esperanca Hotel Évora, Evora 7006-802 Portugal",7006-802
17695485,Botequim da Vila,0.5459685279117529,northwest,Praca Vila Academica,"Fraction B, Lot 1",Evora,Portugal,"Praca Vila Academica Fraction B, Lot 1, Evora 7000-969 Portugal",7000-969
2654823,Degust'AR,0.09380142740095959,north,"Rua Candido dos Reis, 72",,Evora,Portugal,"Rua Candido dos Reis, 72, Evora 7000-582 Portugal",7000-582
2270380,Restaurante O Templo,0.015829112776354456,northeast,Rua do Escrivao da Camara 2B,,Evora,Portugal,"Rua do Escrivao da Camara 2B, Evora 7000-524 Portugal",7000-524
14922454,Restaurante Marisqueira O Goncalves,0.017669186530715367,east,"Rua dos Apostolos, 4",,Evora,Portugal,"Rua dos Apostolos, 4, Evora 7000-528 Portugal",7000-528
777501,Tasquinha do Oliveira,0.025655492196991193,northeast,Rua Candido dos Reis 45,,Evora,Portugal,"Rua Candido dos Reis 45, Evora 7000-582 Portugal",7000-582
2076303,Di Casa - Evora,0.12599199589760704,north,Rua do Muro 4,,Evora,Portugal,"Rua do Muro 4, Evora 7000-602 Portugal",7000-602
2369909,Restaurante O Sobreiro,0.052505314147668423,north,Rua do Torres 8,,Evora,Portugal,"Rua do Torres 8, Evora 7000-603 Portugal",7000-603
5959187,Restaurante Milenio,0.4321347528232051,west,Rua Sa de Miranda 13,,Evora,Portugal,"Rua Sa de Miranda 13, Evora 7000-929 Portugal",7000-929
12156961,Sabores Vegetarianos,0.06517959279539756,south,Praca Joaquim Antonio de Aguiar 18,Dentro da loja Alentejo Natural,Evora,Portugal,"Praca Joaquim Antonio de Aguiar 18 Dentro da loja Alentejo Natural, Evora 7000-510 Portugal",7000-510
9824075,Restaurante Casa das Codornizes,0.3238895556972582,west,Rua Da Vista Alegre 9,,Evora,Portugal,"Rua Da Vista Alegre 9, Evora 7000-187 Portugal",7000-187
3250310,TaskaFina,0.015569117808264067,southeast,Rua do Apostolo 10,,Evora,Portugal,"Rua do Apostolo 10, Evora 7000-528 Portugal",7000-528
12581196,Pastelaria Sao Bento,0.04216670814599154,south,Rua do Caires 128,,Braga,Portugal,"Rua do Caires 128, Braga 4700 Portugal",4700
15887413,Temple San,0.055457539819536286,north,R. de Caires 280,,Braga,Portugal,"R. de Caires 280, Braga 4700-219 Portugal",4700-219
10377938,Culinarias Tropical,0.4915593875374312,south,Lj 117 Rua da Quinta de Santa Maria,,Braga,Portugal,"Lj 117 Rua da Quinta de Santa Maria, Braga 4700-244 Portugal",4700-244
12837798,Braga 999,0.627478075918479,south,"Rua Cidade do Porto, Numero 81",,Braga,Portugal,"Rua Cidade do Porto, Numero 81, Braga 4705 Portugal",4705
15091146,Restaurante Sao Gregorio,0.6235675531962055,southwest,Avenida de Sao Gregorio 73,,Braga,Portugal,"Avenida de Sao Gregorio 73, Braga 4700-247 Portugal",4700-247
10333073,Burger King,0.6125490354246272,south,Rua Cidade do Porto,Ferreiros,Braga,Portugal,"Rua Cidade do Porto Ferreiros, Braga Portugal",
12999447,Grelhados Maravilha,0.5726986617958745,southwest,Praceta Escola do Magisterio 2,Maximinos,Braga,Portugal,"Praceta Escola do Magisterio 2 Maximinos, Braga 4700-222 Portugal",4700-222
5964715,Lobattos Restaurante,0.09099985801220835,northeast,Rua da Cruz de Pedra,,Braga,Portugal,"Rua da Cruz de Pedra, Braga 4700-219 Portugal",4700-219
6883390,Maximinense,0.085947410258029,north,Rua de Caires 299 R/C,Maximinos,Braga,Portugal,"Rua de Caires 299 R/C Maximinos, Braga 4700-206 Portugal",4700-206
25314621,Catedral Burger,0.1277302904227207,north,"Rua De Caires, 328",LOJA 4 RC,Braga,Portugal,"Rua De Caires, 328 LOJA 4 RC, Braga 4700-207 Portugal",4700-207
3573392,Abilio Marques,0.6851083709716055,northwest,Rua da Capela N0 182,"Bonsucesso, Aveiro",Aveiro,Portugal,"Rua da Capela N0 182 Bonsucesso, Aveiro, Aveiro 3810-383 Portugal",3810-383
5982715,Q'Doce - A Nossa Tasca,1.2486472435441411,northeast,Rua do Forno n 21,,Aveiro,Portugal,"Rua do Forno n 21, Aveiro 3810-264 Portugal",3810-264
1065717,Arco Bar,0.1160071833960158,southeast,Praca Fausto Correia 26,,Coimbra,Portugal,"Praca Fausto Correia 26, Coimbra 3000-253 Portugal",3000-253
7255637,Restaurante Churrasqueira O Pombo,1.061195408746282,southwest,Estrada de Coselhas 125,,Coimbra,Portugal,"Estrada de Coselhas 125, Coimbra 3000-125 Portugal",3000-125
12668132,Restaurante Bom Garfo,1.2345327354122029,northwest,Rua Adriano Lucas 62,,Coimbra,Portugal,"Rua Adriano Lucas 62, Coimbra 3020-430 Portugal",3020-430
19761028,Senor Hernandez,1.2716683870699885,southwest,Estrada de Coselhas,Corner to Largo Maria Linda,Coimbra,Portugal,"Estrada de Coselhas Corner to Largo Maria Linda, Coimbra 3000-125 Portugal",3000-125
14914033,O burrito,0.9169364353209966,west,"Rua Martires da Liberdade, 90",,Coimbra,Portugal,"Rua Martires da Liberdade, 90, Coimbra 4050-011 Portugal",4050-011
3570936,Republica da Saudade,1.2432188500468728,southwest,Quinta da Ribeira 1,Coselhas,Coimbra,Portugal,"Quinta da Ribeira 1 Coselhas, Coimbra 3000-125 Portugal",3000-125
20367727,Condimentomix Cafetaria,0.5978950127512639,east,Avenida Lisboa 87,,Evora,Portugal,"Avenida Lisboa 87, Evora 7000-531 Portugal",7000-531
