postal_code,cod_distrito,cod_concelho,cod_localidade,nome_localidade,num_cod_postal,ext_cod_postal,desig_postal,nome_concelho,nome_distrito,LatLong
3025-057,6,3,14260,Fornos,3025,057,COIMBRA,Coimbra,Coimbra,40.26581025911643%2C-8.444170069138751
3025-233,6,3,14260,Fornos,3025,233,COIMBRA,Coimbra,Coimbra,40.26435852852281%2C-8.445952272223503
3025-234,6,3,14260,Fornos,3025,234,COIMBRA,Coimbra,Coimbra,40.263770483769015%2C-8.44527360303093
3025-073,6,3,14260,Fornos,3025,073,COIMBRA,Coimbra,Coimbra,40.2691656747957%2C-8.44555510021929
3025-322,6,3,14260,Fornos,3025,322,COIMBRA,Coimbra,Coimbra,40.26908417413661%2C-8.446554040457343
3025-238,6,3,86418,Adões,3025,238,COIMBRA,Coimbra,Coimbra,40.28346683007458%2C-8.451053666966807
3025-247,6,3,86418,Adões,3025,247,COIMBRA,Coimbra,Coimbra,40.28133908349145%2C-8.452196067604817
3025-299,6,3,86418,Adões,3025,299,COIMBRA,Coimbra,Coimbra,40.280594054838296%2C-8.453750557139688
7005-213,7,5,15284,Monte da Pachola,7005,213,ÉVORA,Évora,Évora,38.60286516278838%2C-7.918204199316365
7005-869,7,5,15414,Évora,7005,869,ÉVORA,Évora,Évora,38.57486823214437%2C-7.904517093605845
7000-553,7,5,15414,Évora,7000,553,ÉVORA,Évora,Évora,38.572603517943506%2C-7.9118585722100265
7005-301,7,5,15414,Évora,7005,301,ÉVORA,Évora,Évora,38.59042822587104%2C-7.9048659520334175
7005-532,7,5,15414,Évora,7005,532,ÉVORA,Évora,Évora,38.59141363726019%2C-7.9047523912267685
7005-503,7,5,15414,Évora,7005,503,ÉVORA,Évora,Évora,38.59452766652925%2C-7.911613059246809
7005-579,7,5,15414,Évora,7005,579,ÉVORA,Évora,Évora,38.58998968799169%2C-7.902259506139146
7005-208,7,5,15414,Évora,7005,208,ÉVORA,Évora,Évora,38.57941782153479%2C-7.906523652119411
7005-276,7,5,15414,Évora,7005,276,ÉVORA,Évora,Évora,38.584806039693376%2C-7.897558537804547
7000-540,7,5,15414,Évora,7000,540,ÉVORA,Évora,Évora,38.57260989112157%2C-7.912259670247297
7005-262,7,5,15414,Évora,7005,262,ÉVORA,Évora,Évora,38.583518456264%2C-7.900858742274631
7005-636,7,5,15414,Évora,7005,636,ÉVORA,Évora,Évora,38.564873618410964%2C-7.904594910053794
7005-426,7,5,15414,Évora,7005,426,ÉVORA,Évora,Évora,38.57208914166253%2C-7.8937595018563
7000-061,7,5,15414,Évora,7000,061,ÉVORA,Évora,Évora,38.57006664567588%2C-7.933125143319389
7005-412,7,5,15414,Évora,7005,412,ÉVORA,Évora,Évora,38.55614395782225%2C-7.925056949116186
7005-514,7,5,15414,Évora,7005,514,ÉVORA,Évora,Évora,38.58848658031033%2C-7.905037178035909
7005-489,7,5,15414,Évora,7005,489,ÉVORA,Évora,Évora,38.59076387456914%2C-7.904380166105088
7005-293,7,5,15414,Évora,7005,293,ÉVORA,Évora,Évora,38.589843438097894%2C-7.904234933559376
7005-585,7,5,15414,Évora,7005,585,ÉVORA,Évora,Évora,38.590543784250734%2C-7.902471161746241
7005-571,7,5,15414,Évora,7005,571,ÉVORA,Évora,Évora,38.589405663978454%2C-7.901741477775261
7005-597,7,5,15414,Évora,7005,597,ÉVORA,Évora,Évora,38.58701477849584%2C-7.9048184856043235
7005-383,7,5,15414,Évora,7005,383,ÉVORA,Évora,Évora,38.585985403691744%2C-7.905095545408203
7000-555,7,5,15414,Évora,7000,555,ÉVORA,Évora,Évora,38.57308529669915%2C-7.911595306464053
7005-563,7,5,15414,Évora,7005,563,ÉVORA,Évora,Évora,38.58681541446413%2C-7.905044165234436
7005-283,7,5,15414,Évora,7005,283,ÉVORA,Évora,Évora,38.57807109570519%2C-7.904959389312
7005-540,7,5,15414,Évora,7005,540,ÉVORA,Évora,Évora,38.586820409545204%2C-7.90557873903519
7005-302,7,5,15414,Évora,7005,302,ÉVORA,Évora,Évora,38.58763841080038%2C-7.90492423368797
7005-219,7,5,15414,Évora,7005,219,ÉVORA,Évora,Évora,38.579578542964505%2C-7.897841482308636
7005-577,7,5,15414,Évora,7005,577,ÉVORA,Évora,Évora,38.587311761233885%2C-7.904615847185014
7005-621,7,5,15414,Évora,7005,621,ÉVORA,Évora,Évora,38.586621579553906%2C-7.905963455804511
7005-308,7,5,15414,Évora,7005,308,ÉVORA,Évora,Évora,38.5779491856026%2C-7.9042090266635245
7005-480,7,5,15414,Évora,7005,480,ÉVORA,Évora,Évora,38.561467101777055%2C-7.895189239509113
7000-567,7,5,15414,Évora,7000,567,ÉVORA,Évora,Évora,38.57271793529647%2C-7.911326952665775
7005-572,7,5,15414,Évora,7005,572,ÉVORA,Évora,Évora,38.57421512233098%2C-7.890333477955151
7000-412,7,5,15414,Évora,7000,412,ÉVORA,Évora,Évora,38.57288000079347%2C-7.919805747817499
7005-270,7,5,15414,Évora,7005,270,ÉVORA,Évora,Évora,38.57598187568045%2C-7.891387602843345
7005-358,7,5,15414,Évora,7005,358,ÉVORA,Évora,Évora,38.57653728754956%2C-7.892769279992983
7005-810,7,5,15414,Évora,7005,810,ÉVORA,Évora,Évora,38.575470435025665%2C-7.889242551974352
7000-533,7,5,15414,Évora,7000,533,ÉVORA,Évora,Évora,38.57220528670229%2C-7.911628215080989
7005-502,7,5,15414,Évora,7005,502,ÉVORA,Évora,Évora,38.57623731510752%2C-7.889967023699606
7005-341,7,5,15414,Évora,7005,341,ÉVORA,Évora,Évora,38.576259392596626%2C-7.891503323957369
7005-277,7,5,15414,Évora,7005,277,ÉVORA,Évora,Évora,38.575099256018355%2C-7.892968044498891
7005-312,7,5,15414,Évora,7005,312,ÉVORA,Évora,Évora,38.56016958758354%2C-7.892519312422788
7005-377,7,5,15414,Évora,7005,377,ÉVORA,Évora,Évora,38.55773131340954%2C-7.890748286433525
7005-273,7,5,15414,Évora,7005,273,ÉVORA,Évora,Évora,38.56124466821497%2C-7.894338711861818
7005-407,7,5,15414,Évora,7005,407,ÉVORA,Évora,Évora,38.561857160845946%2C-7.89403151124044
7005-381,7,5,15414,Évora,7005,381,ÉVORA,Évora,Évora,38.560057840776004%2C-7.893390920919112
7005-405,7,5,15414,Évora,7005,405,ÉVORA,Évora,Évora,38.555827048759774%2C-7.890683710591125
7005-852,7,5,15414,Évora,7005,852,ÉVORA,Évora,Évora,38.56827338121593%2C-7.879050480875697
7005-853,7,5,15414,Évora,7005,853,ÉVORA,Évora,Évora,38.56699881063646%2C-7.884807756915559
7005-854,7,5,15414,Évora,7005,854,ÉVORA,Évora,Évora,38.56592629691213%2C-7.8852295671410015
7005-856,7,5,15414,Évora,7005,856,ÉVORA,Évora,Évora,38.567134281742554%2C-7.8842717336372665
7005-857,7,5,15414,Évora,7005,857,ÉVORA,Évora,Évora,38.567150220325495%2C-7.88559174788261
7005-858,7,5,15414,Évora,7005,858,ÉVORA,Évora,Évora,38.56640896472725%2C-7.885239335374399
7005-859,7,5,15414,Évora,7005,859,ÉVORA,Évora,Évora,38.5661995201878%2C-7.8843180214721
7000-525,7,5,15414,Évora,7000,525,ÉVORA,Évora,Évora,38.57162018988733%2C-7.9107212221115555
7005-210,7,5,15414,Évora,7005,210,ÉVORA,Évora,Évora,38.592679224456774%2C-7.860666919326152
7000-506,7,5,15414,Évora,7000,506,ÉVORA,Évora,Évora,38.57154370552362%2C-7.914481856707485
7005-499,7,5,15414,Évora,7005,499,ÉVORA,Évora,Évora,38.588740458618034%2C-7.902733229395329
7000-872,7,5,15414,Évora,7000,872,ÉVORA,Évora,Évora,38.571050628757%2C-7.907612740602414
7000-310,7,5,15414,Évora,7000,310,ÉVORA,Évora,Évora,38.56847152368158%2C-7.92920646319237
7000-336,7,5,15414,Évora,7000,336,ÉVORA,Évora,Évora,38.56979754445696%2C-7.93264569925736
7000-314,7,5,15414,Évora,7000,314,ÉVORA,Évora,Évora,38.57873617165826%2C-7.937888723473954
7005-500,7,5,15414,Évora,7005,500,ÉVORA,Évora,Évora,38.560860152246235%2C-7.910455432334862
7000-868,7,5,15414,Évora,7000,868,ÉVORA,Évora,Évora,38.57050979768718%2C-7.908170192006968
7005-272,7,5,15414,Évora,7005,272,ÉVORA,Évora,Évora,38.565572979651655%2C-7.897060925121783
7005-432,7,5,15414,Évora,7005,432,ÉVORA,Évora,Évora,38.56632030048938%2C-7.919045676439334
7000-932,7,5,15414,Évora,7000,932,ÉVORA,Évora,Évora,38.571152839088086%2C-7.906406918411281
7000-818,7,5,15414,Évora,7000,818,ÉVORA,Évora,Évora,38.57057248752063%2C-7.907417492887086
7000-546,7,5,15414,Évora,7000,546,ÉVORA,Évora,Évora,38.56966868108808%2C-7.9132472911207765
7000-651,7,5,15414,Évora,7000,651,ÉVORA,Évora,Évora,38.56940852320149%2C-7.904333588526545
7000-502,7,5,15414,Évora,7000,502,ÉVORA,Évora,Évora,38.570613482456906%2C-7.914136970228274
7000-535,7,5,15414,Évora,7000,535,ÉVORA,Évora,Évora,38.57134930151406%2C-7.91368066307894
7000-515,7,5,15414,Évora,7000,515,ÉVORA,Évora,Évora,38.5708308350752%2C-7.913444862561342
7005-875,7,5,15414,Évora,7005,875,ÉVORA,Évora,Évora,38.607942945667716%2C-7.925332893332011
7000-512,7,5,15414,Évora,7000,512,ÉVORA,Évora,Évora,38.57122788413313%2C-7.913635700299251
7005-477,7,5,15414,Évora,7005,477,ÉVORA,Évora,Évora,38.55209809308459%2C-7.924876507116674
7000-532,7,5,15414,Évora,7000,532,ÉVORA,Évora,Évora,38.571750223802205%2C-7.913513290811515
7000-519,7,5,15414,Évora,7000,519,ÉVORA,Évora,Évora,38.572115780407046%2C-7.912321224957761
7005-152,7,5,15414,Évora,7005,152,ÉVORA,Évora,Évora,38.58935408433998%2C-7.9064249028175455
7000-545,7,5,15414,Évora,7000,545,ÉVORA,Évora,Évora,38.57123179794719%2C-7.91159461716121
7005-140,7,5,15414,Évora,7005,140,ÉVORA,Évora,Évora,38.56567193303107%2C-7.907989281357361
7000-538,7,5,15414,Évora,7000,538,ÉVORA,Évora,Évora,38.57166521249027%2C-7.9115636037042885
7000-744,7,5,15414,Évora,7000,744,ÉVORA,Évora,Évora,38.58420633427456%2C-7.921851845801428
7000-541,7,5,15414,Évora,7000,541,ÉVORA,Évora,Évora,38.5725935443486%2C-7.912076683408576
7005-552,7,5,15414,Évora,7005,552,ÉVORA,Évora,Évora,38.54691821935031%2C-7.901331119703086
7005-797,7,5,15414,Évora,7005,797,ÉVORA,Évora,Évora,38.54083166748955%2C-7.9064148673343615
7005-279,7,5,15414,Évora,7005,279,ÉVORA,Évora,Évora,38.61155956146119%2C-7.899900823597632
7005-874,7,5,15414,Évora,7005,874,ÉVORA,Évora,Évora,38.59934142026666%2C-7.9251415157106635
7005-874,7,5,15622,Quinta do Zambujo,7005,874,ÉVORA,Évora,Évora,38.59934142026666%2C-7.9251415157106635
7005-366,7,5,15414,Évora,7005,366,ÉVORA,Évora,Évora,38.607878580408546%2C-7.905695625471004
7000-552,7,5,15414,Évora,7000,552,ÉVORA,Évora,Évora,38.572600468804644%2C-7.9125361372434035
7000-510,7,5,15414,Évora,7000,510,ÉVORA,Évora,Évora,38.57311998715282%2C-7.912907467627693
7000-543,7,5,15414,Évora,7000,543,ÉVORA,Évora,Évora,38.57299897427468%2C-7.911402683759179
7000-539,7,5,15414,Évora,7000,539,ÉVORA,Évora,Évora,38.572875566699835%2C-7.911668418433726
7000-516,7,5,15414,Évora,7000,516,ÉVORA,Évora,Évora,38.57174860261114%2C-7.911295723112984
7000-514,7,5,15414,Évora,7000,514,ÉVORA,Évora,Évora,38.57179476440553%2C-7.9108110732720895
7000-529,7,5,15414,Évora,7000,529,ÉVORA,Évora,Évora,38.57114690821336%2C-7.91084100331398
7000-531,7,5,15414,Évora,7000,531,ÉVORA,Évora,Évora,38.571912033065495%2C-7.914473026107141
7000-537,7,5,15414,Évora,7000,537,ÉVORA,Évora,Évora,38.57069459364144%2C-7.912639189986746
7000-566,7,5,15414,Évora,7000,566,ÉVORA,Évora,Évora,38.573632359877315%2C-7.913626003956526
7000-560,7,5,15414,Évora,7000,560,ÉVORA,Évora,Évora,38.57430267282566%2C-7.914022404338982
7000-565,7,5,15414,Évora,7000,565,ÉVORA,Évora,Évora,38.57420239512585%2C-7.913989898432409
7000-526,7,5,15414,Évora,7000,526,ÉVORA,Évora,Évora,38.57454462964091%2C-7.913480546809872
7000-562,7,5,15414,Évora,7000,562,ÉVORA,Évora,Évora,38.57443934372595%2C-7.913622402010903
7000-503,7,5,15414,Évora,7000,503,ÉVORA,Évora,Évora,38.573841166992786%2C-7.913421452983589
7000-557,7,5,15414,Évora,7000,557,ÉVORA,Évora,Évora,38.57371262144341%2C-7.912698766959776
7000-548,7,5,15414,Évora,7000,548,ÉVORA,Évora,Évora,38.573831156847945%2C-7.9137900175238585
7000-558,7,5,15414,Évora,7000,558,ÉVORA,Évora,Évora,38.57472219599297%2C-7.913608612203013
7000-524,7,5,15414,Évora,7000,524,ÉVORA,Évora,Évora,38.574155509674306%2C-7.91316456550383
7000-528,7,5,15414,Évora,7000,528,ÉVORA,Évora,Évora,38.57392910240314%2C-7.913080124648894
7000-520,7,5,15414,Évora,7000,520,ÉVORA,Évora,Évora,38.573813786344445%2C-7.912797407097265
7000-523,7,5,15414,Évora,7000,523,ÉVORA,Évora,Évora,38.574080393203886%2C-7.913427964231178
7005-348,7,5,15414,Évora,7005,348,ÉVORA,Évora,Évora,38.594836998191845%2C-7.9113982868301695
7005-485,7,5,15414,Évora,7005,485,ÉVORA,Évora,Évora,38.56298366005101%2C-7.910330936375322
7005-199,7,5,15414,Évora,7005,199,ÉVORA,Évora,Évora,38.593993929650914%2C-7.876442028792806
7000-601,7,5,15414,Évora,7000,601,ÉVORA,Évora,Évora,38.57318131255602%2C-7.9096368457573485
7000-634,7,5,15414,Évora,7000,634,ÉVORA,Évora,Évora,38.57389017984891%2C-7.910445490301549
7000-605,7,5,15414,Évora,7000,605,ÉVORA,Évora,Évora,38.574264934634876%2C-7.910483336036482
7000-608,7,5,15414,Évora,7000,608,ÉVORA,Évora,Évora,38.57384115426369%2C-7.908437016185391
7000-572,7,5,15414,Évora,7000,572,ÉVORA,Évora,Évora,38.573650727508976%2C-7.909104099195621
7000-579,7,5,15414,Évora,7000,579,ÉVORA,Évora,Évora,38.57331002139555%2C-7.909746487164183
7005-169,7,5,15414,Évora,7005,169,ÉVORA,Évora,Évora,38.56791568430648%2C-7.898919242198657
7000-597,7,5,15414,Évora,7000,597,ÉVORA,Évora,Évora,38.574098035167694%2C-7.9103713241931075
7000-577,7,5,15414,Évora,7000,577,ÉVORA,Évora,Évora,38.57411879259218%2C-7.907909837317432
7000-589,7,5,15414,Évora,7000,589,ÉVORA,Évora,Évora,38.575036802618634%2C-7.909201575009921
7000-583,7,5,15414,Évora,7000,583,ÉVORA,Évora,Évora,38.573740272478645%2C-7.909726110211363
7000-585,7,5,15414,Évora,7000,585,ÉVORA,Évora,Évora,38.5738351685102%2C-7.9092164026149465
7000-766,7,5,15414,Évora,7000,766,ÉVORA,Évora,Évora,38.572161653827166%2C-7.916118389538364
7000-594,7,5,15414,Évora,7000,594,ÉVORA,Évora,Évora,38.57506585315995%2C-7.912563681657182
7000-588,7,5,15414,Évora,7000,588,ÉVORA,Évora,Évora,38.575414383306175%2C-7.912917394801099
7000-641,7,5,15414,Évora,7000,641,ÉVORA,Évora,Évora,38.57510888879131%2C-7.912180470661586
7005-475,7,5,15414,Évora,7005,475,ÉVORA,Évora,Évora,38.585504455806465%2C-7.914140848782205
7000-586,7,5,15414,Évora,7000,586,ÉVORA,Évora,Évora,38.574868055291006%2C-7.912110873236632
7000-578,7,5,15414,Évora,7000,578,ÉVORA,Évora,Évora,38.574661980713564%2C-7.912060566915659
7000-606,7,5,15414,Évora,7000,606,ÉVORA,Évora,Évora,38.57440550634407%2C-7.9117907459700145
7000-618,7,5,15414,Évora,7000,618,ÉVORA,Évora,Évora,38.5737519527234%2C-7.911628599359274
7000-590,7,5,15414,Évora,7000,590,ÉVORA,Évora,Évora,38.57363299187506%2C-7.9110208608430055
7000-629,7,5,15414,Évora,7000,629,ÉVORA,Évora,Évora,38.57336151242432%2C-7.910760954509638
7000-292,7,5,15414,Évora,7000,292,ÉVORA,Évora,Évora,38.56979792057295%2C-7.919397371976363
7000-612,7,5,15414,Évora,7000,612,ÉVORA,Évora,Évora,38.573183291356116%2C-7.910628986871387
7000-609,7,5,15414,Évora,7000,609,ÉVORA,Évora,Évora,38.57318410718924%2C-7.911370676882002
7000-602,7,5,15414,Évora,7000,602,ÉVORA,Évora,Évora,38.57613624419687%2C-7.912171921757204
7000-603,7,5,15414,Évora,7000,603,ÉVORA,Évora,Évora,38.57520484290158%2C-7.912585301507306
7000-580,7,5,15414,Évora,7000,580,ÉVORA,Évora,Évora,38.574755759264846%2C-7.912707361264784
7000-623,7,5,15414,Évora,7000,623,ÉVORA,Évora,Évora,38.57486048784771%2C-7.911717722386352
7000-584,7,5,15414,Évora,7000,584,ÉVORA,Évora,Évora,38.574541417089705%2C-7.912019467944769
7005-506,7,5,15414,Évora,7005,506,ÉVORA,Évora,Évora,38.58947010109915%2C-7.91599074718813
7000-610,7,5,15414,Évora,7000,610,ÉVORA,Évora,Évora,38.57417973922892%2C-7.911721373525308
7000-581,7,5,15414,Évora,7000,581,ÉVORA,Évora,Évora,38.57377782236437%2C-7.911211991557087
7000-636,7,5,15414,Évora,7000,636,ÉVORA,Évora,Évora,38.57348914896986%2C-7.910939852255729
7000-596,7,5,15414,Évora,7000,596,ÉVORA,Évora,Évora,38.57503402836816%2C-7.911729932730243
7000-582,7,5,15414,Évora,7000,582,ÉVORA,Évora,Évora,38.574589095546834%2C-7.912809808593622
7000-138,7,5,15414,Évora,7000,138,ÉVORA,Évora,Évora,38.573491330661305%2C-7.907186161243019
7000-570,7,5,15414,Évora,7000,570,ÉVORA,Évora,Évora,38.57492440866601%2C-7.91043527838031
7000-628,7,5,15414,Évora,7000,628,ÉVORA,Évora,Évora,38.57573725276794%2C-7.911910511374255
7000-595,7,5,15414,Évora,7000,595,ÉVORA,Évora,Évora,38.576155723997864%2C-7.911374839229027
7000-576,7,5,15414,Évora,7000,576,ÉVORA,Évora,Évora,38.57615515499896%2C-7.910870528275599
7000-604,7,5,15414,Évora,7000,604,ÉVORA,Évora,Évora,38.575621421452844%2C-7.911081119791754
7000-626,7,5,15414,Évora,7000,626,ÉVORA,Évora,Évora,38.57530932924037%2C-7.911589148725462
7000-573,7,5,15414,Évora,7000,573,ÉVORA,Évora,Évora,38.575032789993124%2C-7.9111505587293465
7005-840,7,5,15414,Évora,7005,840,ÉVORA,Évora,Évora,38.56612361510661%2C-7.922025510896596
7000-635,7,5,15414,Évora,7000,635,ÉVORA,Évora,Évora,38.57467393061747%2C-7.910561715895116
7000-630,7,5,15414,Évora,7000,630,ÉVORA,Évora,Évora,38.576161502318634%2C-7.908772804227267
7000-632,7,5,15414,Évora,7000,632,ÉVORA,Évora,Évora,38.57556183001725%2C-7.9082770262494035
7000-637,7,5,15414,Évora,7000,637,ÉVORA,Évora,Évora,38.57491871197582%2C-7.90772818450327
7000-640,7,5,15414,Évora,7000,640,ÉVORA,Évora,Évora,38.57509611773705%2C-7.908243723219349
7000-613,7,5,15414,Évora,7000,613,ÉVORA,Évora,Évora,38.57491040464057%2C-7.9082933160082
7005-296,7,5,15414,Évora,7005,296,ÉVORA,Évora,Évora,38.57481665913584%2C-7.895895282791654
7000-616,7,5,15414,Évora,7000,616,ÉVORA,Évora,Évora,38.57543774319554%2C-7.9096975044529785
7000-598,7,5,15414,Évora,7000,598,ÉVORA,Évora,Évora,38.57493332018338%2C-7.909542986847218
7000-631,7,5,15414,Évora,7000,631,ÉVORA,Évora,Évora,38.574364713233734%2C-7.90942671463462
7000-591,7,5,15414,Évora,7000,591,ÉVORA,Évora,Évora,38.57421316134538%2C-7.910276192472077
7000-574,7,5,15414,Évora,7000,574,ÉVORA,Évora,Évora,38.57607087700808%2C-7.910076247568877
7000-600,7,5,15414,Évora,7000,600,ÉVORA,Évora,Évora,38.57518419090443%2C-7.909702892422775
7000-568,7,5,15414,Évora,7000,568,ÉVORA,Évora,Évora,38.57519679283549%2C-7.908897344607203
7000-569,7,5,15414,Évora,7000,569,ÉVORA,Évora,Évora,38.574515097350776%2C-7.9101182051771035
7000-614,7,5,15414,Évora,7000,614,ÉVORA,Évora,Évora,38.575861522714064%2C-7.912505558025511
7000-619,7,5,15414,Évora,7000,619,ÉVORA,Évora,Évora,38.576060100276834%2C-7.911231667030985
7000-638,7,5,15414,Évora,7000,638,ÉVORA,Évora,Évora,38.57626582450392%2C-7.910694206036604
7000-592,7,5,15414,Évora,7000,592,ÉVORA,Évora,Évora,38.57581606182851%2C-7.911187504321309
7005-206,7,5,15414,Évora,7005,206,ÉVORA,Évora,Évora,38.55127122773337%2C-7.929743905606017
7000-621,7,5,15414,Évora,7000,621,ÉVORA,Évora,Évora,38.57545279288633%2C-7.911375607950423
7005-391,7,5,15414,Évora,7005,391,ÉVORA,Évora,Évora,38.57677382397141%2C-7.897134952996676
7000-607,7,5,15414,Évora,7000,607,ÉVORA,Évora,Évora,38.575369573343075%2C-7.910466402794616
7000-633,7,5,15414,Évora,7000,633,ÉVORA,Évora,Évora,38.575111025311905%2C-7.910555814906526
7000-622,7,5,15414,Évora,7000,622,ÉVORA,Évora,Évora,38.575785821473%2C-7.909221709877912
7000-615,7,5,15414,Évora,7000,615,ÉVORA,Évora,Évora,38.57600113710381%2C-7.908632079643473
7000-587,7,5,15414,Évora,7000,587,ÉVORA,Évora,Évora,38.57569691384019%2C-7.908219788116582
7000-611,7,5,15414,Évora,7000,611,ÉVORA,Évora,Évora,38.575860597876655%2C-7.908986515729753
7000-575,7,5,15414,Évora,7000,575,ÉVORA,Évora,Évora,38.575371804459586%2C-7.9086916618865715
7000-593,7,5,15414,Évora,7000,593,ÉVORA,Évora,Évora,38.575283982971406%2C-7.908494799002828
7000-617,7,5,15414,Évora,7000,617,ÉVORA,Évora,Évora,38.57485012409346%2C-7.908850468732564
7000-639,7,5,15414,Évora,7000,639,ÉVORA,Évora,Évora,38.57508991211747%2C-7.907974063614123
7000-624,7,5,15414,Évora,7000,624,ÉVORA,Évora,Évora,38.57572424568825%2C-7.9087707285798245
7000-627,7,5,15414,Évora,7000,627,ÉVORA,Évora,Évora,38.57456660897495%2C-7.9093463198650795
7000-599,7,5,15414,Évora,7000,599,ÉVORA,Évora,Évora,38.574095454983905%2C-7.909949670128371
7005-161,7,5,15414,Évora,7005,161,ÉVORA,Évora,Évora,38.56585813654572%2C-7.897609246508294
7005-335,7,5,15414,Évora,7005,335,ÉVORA,Évora,Évora,38.574675691684476%2C-7.893369805727522
7005-471,7,5,15414,Évora,7005,471,ÉVORA,Évora,Évora,38.5875119760717%2C-7.907114395126853
7000-656,7,5,15414,Évora,7000,656,ÉVORA,Évora,Évora,38.56947234065013%2C-7.908222006845861
7000-654,7,5,15414,Évora,7000,654,ÉVORA,Évora,Évora,38.570705578389365%2C-7.906276403955326
7000-678,7,5,15414,Évora,7000,678,ÉVORA,Évora,Évora,38.569701764533725%2C-7.9064524685810404
7000-646,7,5,15414,Évora,7000,646,ÉVORA,Évora,Évora,38.57063593763851%2C-7.906913432751143
7000-647,7,5,15414,Évora,7000,647,ÉVORA,Évora,Évora,38.57047543711203%2C-7.905450950573316
7000-685,7,5,15414,Évora,7000,685,ÉVORA,Évora,Évora,38.567686175263674%2C-7.911292377995851
7000-684,7,5,15414,Évora,7000,684,ÉVORA,Évora,Évora,38.56910393231774%2C-7.910923805195549
7000-672,7,5,15414,Évora,7000,672,ÉVORA,Évora,Évora,38.56922014478187%2C-7.910418090821865
7000-669,7,5,15414,Évora,7000,669,ÉVORA,Évora,Évora,38.569904841928754%2C-7.909786746951541
7000-671,7,5,15414,Évora,7000,671,ÉVORA,Évora,Évora,38.56919239086237%2C-7.910188086030716
7000-650,7,5,15414,Évora,7000,650,ÉVORA,Évora,Évora,38.56906645432908%2C-7.90885351862867
7005-401,7,5,15414,Évora,7005,401,ÉVORA,Évora,Évora,38.55612798421368%2C-7.918119967287029
7000-661,7,5,15414,Évora,7000,661,ÉVORA,Évora,Évora,38.56937921119365%2C-7.911225054086342
7000-686,7,5,15414,Évora,7000,686,ÉVORA,Évora,Évora,38.56877852535917%2C-7.911222610428186
7000-675,7,5,15414,Évora,7000,675,ÉVORA,Évora,Évora,38.56929891479698%2C-7.910427008625857
7000-665,7,5,15414,Évora,7000,665,ÉVORA,Évora,Évora,38.56959538712517%2C-7.910678170389941
7000-642,7,5,15414,Évora,7000,642,ÉVORA,Évora,Évora,38.57014074114582%2C-7.909713109722209
7000-652,7,5,15414,Évora,7000,652,ÉVORA,Évora,Évora,38.56894773453662%2C-7.911104579014286
7000-681,7,5,15414,Évora,7000,681,ÉVORA,Évora,Évora,38.56986882871735%2C-7.90894666464136
7000-643,7,5,15414,Évora,7000,643,ÉVORA,Évora,Évora,38.56955957536678%2C-7.912109122830303
7000-680,7,5,15414,Évora,7000,680,ÉVORA,Évora,Évora,38.569634171336936%2C-7.911840500715186
7000-688,7,5,15414,Évora,7000,688,ÉVORA,Évora,Évora,38.57010305747747%2C-7.910906247979355
7000-737,7,5,15414,Évora,7000,737,ÉVORA,Évora,Évora,38.58161610685443%2C-7.926216044134167
7005-145,7,5,15414,Évora,7005,145,ÉVORA,Évora,Évora,38.56067871026422%2C-7.912937271165949
7000-677,7,5,15414,Évora,7000,677,ÉVORA,Évora,Évora,38.569717102156964%2C-7.9115607298504935
7000-674,7,5,15414,Évora,7000,674,ÉVORA,Évora,Évora,38.569997566816994%2C-7.911108768206906
7000-683,7,5,15414,Évora,7000,683,ÉVORA,Évora,Évora,38.56942539598989%2C-7.904790376666094
7000-645,7,5,15414,Évora,7000,645,ÉVORA,Évora,Évora,38.569650285586434%2C-7.908090759528361
7000-172,7,5,15414,Évora,7000,172,ÉVORA,Évora,Évora,38.56602578346346%2C-7.945592525862326
7000-676,7,5,15414,Évora,7000,676,ÉVORA,Évora,Évora,38.56929900648036%2C-7.907722223067759
7000-384,7,5,15414,Évora,7000,384,ÉVORA,Évora,Évora,38.56989451866671%2C-7.92716858167458
7005-371,7,5,15414,Évora,7005,371,ÉVORA,Évora,Évora,38.5709726946371%2C-7.89212178101698
7000-660,7,5,15414,Évora,7000,660,ÉVORA,Évora,Évora,38.56906052134594%2C-7.906735568874221
7000-657,7,5,15414,Évora,7000,657,ÉVORA,Évora,Évora,38.56881751618883%2C-7.905218551808603
7000-668,7,5,15414,Évora,7000,668,ÉVORA,Évora,Évora,38.56922390420292%2C-7.905399856138793
7000-649,7,5,15414,Évora,7000,649,ÉVORA,Évora,Évora,38.5692058481517%2C-7.905728885349884
7000-670,7,5,15414,Évora,7000,670,ÉVORA,Évora,Évora,38.569094839775126%2C-7.904577378703284
7000-658,7,5,15414,Évora,7000,658,ÉVORA,Évora,Évora,38.5685290271489%2C-7.905554942785331
7000-655,7,5,15414,Évora,7000,655,ÉVORA,Évora,Évora,38.56870088395705%2C-7.905731748601577
7000-667,7,5,15414,Évora,7000,667,ÉVORA,Évora,Évora,38.568920024412236%2C-7.9044748901715876
7000-679,7,5,15414,Évora,7000,679,ÉVORA,Évora,Évora,38.56861357893643%2C-7.904049109463685
7000-682,7,5,15414,Évora,7000,682,ÉVORA,Évora,Évora,38.569935013960595%2C-7.9067110411878065
7000-653,7,5,15414,Évora,7000,653,ÉVORA,Évora,Évora,38.56915250744024%2C-7.906914455594866
