location_id,name,distance,bearing,address_obj.street1,address_obj.city,address_obj.country,address_obj.postalcode,address_obj.address_string,address_obj.street2,address_obj.state
18950045,Enigma 56 – Coimbra Escape Rooms,0.11363958321755423,northwest,Rua da Sofia,Coimbra,Portugal,3000-389,"Rua da Sofia Nº 56, Coimbra 3000-389 Portugal",Nº 56,
13124988,Just Be,0.6310278010364155,east,Avenida Sao Sebastiao 9,Evora,Portugal,7000-767,"Avenida Sao Sebastiao 9, Evora 7000-767 Portugal",,
15683555,Ponte dos Carcavelos,0.11001206073347765,north,Canal de S. Roque,Aveiro,Portugal,3800-257,"Canal de S. Roque, Aveiro 3800-257 Portugal",,
25190380,Sensispa,0.6074894238974736,north,Rua Padre Armando Lira,Braga,Portugal,4705-672,"Rua Padre Armando Lira 22, Braga 4705-672 Portugal",22,
7235074,Torre Romana da Rua Nova,0.029535493663564682,northwest,Rua Nova,Evora,Portugal,7000-536,"Rua Nova, Evora 7000-536 Portugal",,
14891851,Praca Humberto Delgado,0.40083052583290907,north,Praca Humberto Delgado,Aveiro,Portugal,3810-270,"Praca Humberto Delgado, Aveiro 3810-270 Portugal",,
,,,,,,,,,,
8533184,E.tour Bike Rental,0.4543017427686381,east,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
,,,,,,,,,,
7142467,Oficina da Formiga Ceramica,0.7094744317262672,southwest,Rua da Coutada 77,Ilhavo,Portugal,3830-134,"Rua da Coutada 77, Ilhavo 3830-134 Portugal",,
2294721,Museu D. Diogo de Sousa - Museum of Archeology,0.9427374704048694,north,Rua dos Bombeiros Voluntarios,Braga,Portugal,4700-025,"Rua dos Bombeiros Voluntarios, Braga 4700-025 Portugal",,
24147884,Pilots World,0.4789156485588376,north,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
25272235,Crossfit Supremus,0.04903248927153657,east,Braga N 211 Rua de Caires 300,Braga,Portugal,4704-519,"Braga N 211 Rua de Caires 300, Braga 4704-519 Portugal",,
7224821,Igreja de Nossa Senhora da Lapa,0.20001294887584384,north,Campo da Restauracao,Vila Vicosa,Portugal,7150-000,"Campo da Restauracao, Vila Vicosa 7150-000 Portugal",,
8533184,E.tour Bike Rental,0.7096101648546119,north,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
11629534,Solve & Escape,0.9365919727243288,northwest,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
4037743,Sete Fontes,0.8105983204678053,east,Lugar das Sete Fontes,Braga,Portugal,4715-165,"Lugar das Sete Fontes Sao Victor, Braga 4715-165 Portugal",Sao Victor,
24902330,Estatua De Nossa Senhora Da Imaculada Conceicao,1.2289592204657696,southwest,Avenida Nossa Senhora do Sameiro,Braga,Portugal,4715-616,"Avenida Nossa Senhora do Sameiro, Braga 4715-616 Portugal",,
8533184,E.tour Bike Rental,0.7329447416596893,north,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
15038183,Feijao Verde Fun Park,0.8797913779132293,northwest,Rua Manuel Madeira n0 9,Coimbra,Portugal,3025-999,"Rua Manuel Madeira n0 9, Coimbra 3025-999 Portugal",,
4011089,Hugo Crespo - Servicos Equestres,0.42542356015007554,west,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
,,,,,,,,,,
14891851,Praca Humberto Delgado,0.9789132670267516,north,Praca Humberto Delgado,Aveiro,Portugal,3810-270,"Praca Humberto Delgado, Aveiro 3810-270 Portugal",,
11629534,Solve & Escape,0.793101923708468,west,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
9766480,Minho Center,0.4612726253659696,west,Av. Robert Smith,Braga,Portugal,4700,"Av. Robert Smith Fraião, Braga 4700 Portugal",Fraião,
23508371,Percursos Do Centro,0.22413508130790424,north,Av. Fernando Namora,Coimbra,Portugal,,"Av. Fernando Namora, Coimbra Portugal",,
6631158,Quinta Cova da Raposa,0.06419806474097638,east,Rua do Monte de Baixo,Braga,Portugal,4710-070,"Rua do Monte de Baixo Gualtar, Braga 4710-070 Portugal",Gualtar,
1962876,Turaventur Day Tours,0.3318733134542614,west,Quinta do Serrado,Evora,Portugal,7000-173,"Quinta do Serrado Sr dos Aflitos, Evora 7000-173 Portugal",Sr dos Aflitos,
23654441,Glam Caffe,0.5016399855006762,west,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
23988378,Ciclo De Concertos De Coimbra,0.8556607729370066,west,"Rua Dom Francisco De Almeida, 14",Coimbra,Portugal,3030-382,"Rua Dom Francisco De Almeida, 14 Culturxis: Cáritas Diocesana De Coimbra, Coimbra 3030-382 Portugal",Culturxis: Cáritas Diocesana De Coimbra,
4107667,Mata Nacional de Vale de Canas,0.7606424069009478,southwest,Rua de Vale de Canas,Coimbra,Portugal,3030-277,"Rua de Vale de Canas, Coimbra 3030-277 Portugal",,
4011089,Hugo Crespo - Servicos Equestres,0.4898023183859133,southeast,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
11896677,Centro comercial Nova Arcada,0.2929853442742364,south,Av de 100 Uniao de freguesias,Braga,Portugal,4715-165,"Av de 100 Uniao de freguesias, Braga 4715-165 Portugal",,
12928798,Vipbus,0.3552357391469771,south,,Coimbra,Portugal,,Coimbra Portugal,,
25016095,Mercado Municipal De Braga,0.09387158792927089,east,Praca Do Comercio,Braga,Portugal,,"Praca Do Comercio, Braga Portugal",,
8533184,E.tour Bike Rental,0.8226473318302301,south,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
8533184,E.tour Bike Rental,0.7420395117025083,north,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
14160424,Fontes dos Lagrimas,0.16665648787282095,east,R. Carlos Alberto Pinto de Abreu,Coimbra,Portugal,,"R. Carlos Alberto Pinto de Abreu, Coimbra Portugal",,
11629534,Solve & Escape,0.3869288524166114,southwest,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
14891851,Praca Humberto Delgado,0.15812136387356537,southeast,Praca Humberto Delgado,Aveiro,Portugal,3810-270,"Praca Humberto Delgado, Aveiro 3810-270 Portugal",,
6589682,Madomis Tours,0.09201307193560904,northwest,,Coimbra,Portugal,3030-030,Coimbra 3030-030 Portugal,,
10067255,Minho Free Walking Tours,0.023280059581815202,northwest,Rua do Souto,Braga,Portugal,4700-422,"Rua do Souto Arco da Porta Nova, Braga 4700-422 Portugal",Arco da Porta Nova,
7234870,Ruinas da Ponte Antiga do Xarrama (Ponte Romana),0.36947598491137273,south,,Evora,Portugal,,"Herdade da Chamine, Evora Portugal",Herdade da Chamine,
13834818,Igreja de Nossa Senhora Auxiliadora,0.7337525078918014,east,Avenida Sao Joao Bosco 4,Evora,Portugal,7000-766,"Avenida Sao Joao Bosco 4, Evora 7000-766 Portugal",,
23611493,Casa do Montado,0.0946804641427939,south,Rua das Amas do Cardeal 2 10,Evora,Portugal,7000-581,"Rua das Amas do Cardeal 2 10, Evora 7000-581 Portugal",,
17568170,Geres Adventure,0.9742824252850713,southwest,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
13511302,Garden da Avenida Central,0.20830917783647335,west,Avenida Central 116,Braga,Portugal,4710-229,"Avenida Central 116, Braga 4710-229 Portugal",,
,,,,,,,,,,
10064420,Agitours,0.25373525577659045,southeast,Rua Luis de Camoes n064,Agueda,Portugal,3750-159,"Rua Luis de Camoes n064, Agueda 3750-159 Portugal",,
14891851,Praca Humberto Delgado,0.39629029016539385,west,Praca Humberto Delgado,Aveiro,Portugal,3810-270,"Praca Humberto Delgado, Aveiro 3810-270 Portugal",,
23341679,Estacao Ferroviaria De Coimbra,0.5758864381800958,southwest,Largo das Ameias,Coimbra,Portugal,3000-024,"Largo das Ameias, Coimbra 3000-024 Portugal",,
23027702,RS Cafe Concerto,0.041616743940219136,southeast,Largo da Se Velha 20/22,Coimbra,Portugal,3000-383,"Largo da Se Velha 20/22, Coimbra 3000-383 Portugal",,
13834818,Igreja de Nossa Senhora Auxiliadora,0.3319678786229294,east,Avenida Sao Joao Bosco 4,Evora,Portugal,7000-766,"Avenida Sao Joao Bosco 4, Evora 7000-766 Portugal",,
13835168,A Bruxa Teatro,0.21610544966495615,north,Rua de Eborim 16,Evora,Portugal,7000-659,"Rua de Eborim 16 Ex-Celeiros da Epac, Evora 7000-659 Portugal",Ex-Celeiros da Epac,
3874056,Observatorio Geofisico e Astronomico,0.6584075123483948,east,Rua do Observatorio S/N,Coimbra,Portugal,3040-004,"Rua do Observatorio S/N, Coimbra 3040-004 Portugal",,
13873545,Alentejo In Ride,0.502984849183825,east,"Rua do Escoural, 38",Evora,Portugal,7005-426,"Rua do Escoural, 38 Bº Sra da Saude, Evora 7005-426 Portugal",Bº Sra da Saude,
23508371,Percursos Do Centro,0.14984777563215393,west,Av. Fernando Namora,Coimbra,Portugal,,"Av. Fernando Namora, Coimbra Portugal",,
25270686,Supremus Crossbox,0.6570900181368962,east,R. de Caires N211,Braga,Portugal,4700-206,"R. de Caires N211, Braga 4700-206 Portugal",,
20158682,Joy4fun,0.0869120893455671,southwest,Rua Luis Antonio Correia,Braga,Portugal,4715-310,"Rua Luis Antonio Correia, Braga 4715-310 Portugal",,
15038095,Feijao Verde Fun Park Aveiro,0.7661460908047688,west,"Estrada de Sao Bernardo, Rua do Canha, Armazem C",Aveiro,Portugal,3810-075,"Estrada de Sao Bernardo, Rua do Canha, Armazem C, Aveiro 3810-075 Portugal",,
23654441,Glam Caffe,0.37288526042951015,northeast,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
8533184,E.tour Bike Rental,0.4277227937311052,northeast,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
17568170,Geres Adventure,0.8520792997328196,west,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
,,,,,,,,,,
15685752,In Vintage,0.04389518785227954,south,Rua Ferreira Borges 45,Coimbra,Portugal,3000-180,"Rua Ferreira Borges 45, Coimbra 3000-180 Portugal",,
10462108,Balonissimo,0.6938930526520727,south,,Evora,Portugal,7000-019,Evora 7000-019 Portugal,,
19455049,Pinga Amor,0.46780226371718675,south,Rua Antonio Vasconcelos 23,Coimbra,Portugal,3000-054,"Rua Antonio Vasconcelos 23, Coimbra 3000-054 Portugal",,
635292,Fonte Nova - Fonte dos Judeus,0.33684931579264876,south,R. Sofia,Coimbra,Portugal,3004-501,"R. Sofia, Coimbra 3004-501 Portugal",,
,,,,,,,,,,
23341679,Estacao Ferroviaria De Coimbra,0.9065661608644358,northwest,Largo das Ameias,Coimbra,Portugal,3000-024,"Largo das Ameias, Coimbra 3000-024 Portugal",,
25190380,Sensispa,0.8280484268124039,northeast,Rua Padre Armando Lira,Braga,Portugal,4705-672,"Rua Padre Armando Lira 22, Braga 4705-672 Portugal",22,
,,,,,,,,,,
9766480,Minho Center,0.6498215084931586,northwest,Av. Robert Smith,Braga,Portugal,4700,"Av. Robert Smith Fraião, Braga 4700 Portugal",Fraião,
19261527,Escadas do Quinchorro,0.6819052827862621,southeast,R. dos Foscadores 9,Coimbra,Portugal,3040-202,"R. dos Foscadores 9, Coimbra 3040-202 Portugal",,
8533184,E.tour Bike Rental,0.2965953533074354,southwest,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
13564628,Largo Luis de Camoes,0.04076612728826257,east,Largo Luis de Camoes,Evora,Portugal,7000-507,"Largo Luis de Camoes, Evora 7000-507 Portugal",,
13630953,Santuario de Santa Maria Madalena da Falperra,1.1555123508123244,southeast,N309,Braga,Portugal,,"N309, Braga Portugal",,
11896677,Centro comercial Nova Arcada,0.8944469731086253,northeast,Av de 100 Uniao de freguesias,Braga,Portugal,4715-165,"Av de 100 Uniao de freguesias, Braga 4715-165 Portugal",,
17568170,Geres Adventure,0.8220411140516314,west,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
15238097,Skydive Porto,0.5871219282295906,north,"Rua do Carregal, 62",Braga,Portugal,4700-154,"Rua do Carregal, 62 Palmeira, Braga 4700-154 Portugal",Palmeira,
17721528,Pateando Aveiro,0.12054588843566502,west,Rua Calouste Gulbenkian 10,Aveiro,Portugal,3810-074,"Rua Calouste Gulbenkian 10, Aveiro 3810-074 Portugal",,
10112840,B-Side Bar Club,0.0607429432054971,south,Praceta Beato Inacio de Azevedo 1,Braga,Portugal,4700-366,"Praceta Beato Inacio de Azevedo 1, Braga 4700-366 Portugal",,
17353406,Tinto Travels,0.42414070681984567,east,Rua do Calvario 38,Evora,Portugal,7000-523,"Rua do Calvario 38, Evora 7000-523 Portugal",,
6631158,Quinta Cova da Raposa,0.43018081527684554,west,Rua do Monte de Baixo,Braga,Portugal,4710-070,"Rua do Monte de Baixo Gualtar, Braga 4710-070 Portugal",Gualtar,
4011089,Hugo Crespo - Servicos Equestres,0.9724868106776218,south,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
3873934,Museu Academico / Academic Museum,0.832074708390716,southeast,Beco do Colegio,Coimbra,Portugal,3030-252,"Beco do Colegio Largo D. Dinis, Coimbra 3030-252 Portugal",Largo D. Dinis,
4011089,Hugo Crespo - Servicos Equestres,0.995336707980614,northwest,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
3189278,O Pioneiro do Mondego,0.637737546871516,west,,Coimbra,Portugal,,Coimbra Portugal,,
11629534,Solve & Escape,0.9785022135600794,west,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
3189278,O Pioneiro do Mondego,0.7035043571440093,southwest,,Coimbra,Portugal,,Coimbra Portugal,,
23654441,Glam Caffe,0.9899286190765992,west,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
10256940,Secret Bunker Coimbra,0.9564967061786324,southeast,Rua do Correio 33,Coimbra,Portugal,3030-861,"Rua do Correio 33 1st floor Ceira, Coimbra 3030-861 Portugal",1st floor Ceira,
7140300,Jardim das Casas Pintadas,0.0379953384578692,north,Rua de Vasco da Gama,Evora,Portugal,7000-941,"Rua de Vasco da Gama, Evora 7000-941 Portugal",,
11629534,Solve & Escape,0.670699976587791,north,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
24147884,Pilots World,1.2280571036730163,northeast,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
21221304,Simaris,0.6414612342958118,east,Estrada de Taboeira,Aveiro,Portugal,3800-043,"Estrada de Taboeira, Aveiro 3800-043 Portugal",,
19701352,Parque Desportivo da Rodovia,0.9872907913542827,southeast,Avenida Joao Paulo II,Braga,Portugal,4715-615,"Avenida Joao Paulo II, Braga 4715-615 Portugal",,
21221304,Simaris,0.6698111229353032,east,Estrada de Taboeira,Aveiro,Portugal,3800-043,"Estrada de Taboeira, Aveiro 3800-043 Portugal",,
8761597,Bowling House Fun & Coffee,0.31214766036011266,north,Rua do Feital,Braga,Portugal,4700-154,"Rua do Feital Lote 37, 38A, Braga 4700-154 Portugal","Lote 37, 38A",
13557814,Complexo Desportivo de Evora,0.2774946771361512,southeast,Estrada Nacional 380 40,Evora,Portugal,7005-206,"Estrada Nacional 380 40, Evora 7005-206 Portugal",,
7139707,Convent and Fort of Santo Antonio da Piedade (Evora),0.3784376151236152,east,Quinta do Bacelo,Evora,Portugal,7005-198,"Quinta do Bacelo, Evora 7005-198 Portugal",,
5450008,Mosteiro de Sao Martinho de Tibaes,1.011022969759176,west,N.0 59 Rua do Mosteiro,Braga,Portugal,4700-565,"N.0 59 Rua do Mosteiro, Braga 4700-565 Portugal",,
13557814,Complexo Desportivo de Evora,0.23696114788216838,west,Estrada Nacional 380 40,Evora,Portugal,7005-206,"Estrada Nacional 380 40, Evora 7005-206 Portugal",,
19701352,Parque Desportivo da Rodovia,0.28916674002525,southeast,Avenida Joao Paulo II,Braga,Portugal,4715-615,"Avenida Joao Paulo II, Braga 4715-615 Portugal",,
8533184,E.tour Bike Rental,0.5237792990814353,west,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
11629534,Solve & Escape,0.16414110599306925,north,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
,,,,,,,,,,
7140311,Chafariz das Bravas,0.6236155722095741,east,Avenida Tulio Espanca,Evora,Portugal,7000-768,"Avenida Tulio Espanca, Evora 7000-768 Portugal",,
11629534,Solve & Escape,0.8999208489161129,southwest,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
7156051,Igreja e Convento do Carmo,0.015391122583289068,east,Rua de Dom Augusto Eduardo Nunes,Evora,Portugal,7000-651,"Rua de Dom Augusto Eduardo Nunes Largo da Porta de Moura, Evora 7000-651 Portugal",Largo da Porta de Moura,
13498195,Clube Tenis Braga,0.3856351768567427,east,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
,,,,,,,,,,
13620292,Convento dos Congregados,0.2943911164523887,southwest,Rossio Marques de Pombal,Estremoz,Portugal,7100-020,"Rossio Marques de Pombal, Estremoz 7100-020 Portugal",,
23816917,Cinemas Zero Tabus Aveiro,0.06383432888239778,east,Rua Hintze Ribeiro 66,Aveiro,Portugal,3800-359,"Rua Hintze Ribeiro 66, Aveiro 3800-359 Portugal",,
15038095,Feijao Verde Fun Park Aveiro,1.0793244634003132,southwest,"Estrada de Sao Bernardo, Rua do Canha, Armazem C",Aveiro,Portugal,3810-075,"Estrada de Sao Bernardo, Rua do Canha, Armazem C, Aveiro 3810-075 Portugal",,
10462108,Balonissimo,0.6139940632423906,south,,Evora,Portugal,7000-019,Evora 7000-019 Portugal,,
17353406,Tinto Travels,0.29431001467856005,east,Rua do Calvario 38,Evora,Portugal,7000-523,"Rua do Calvario 38, Evora 7000-523 Portugal",,
21221304,Simaris,0.7566589082256078,east,Estrada de Taboeira,Aveiro,Portugal,3800-043,"Estrada de Taboeira, Aveiro 3800-043 Portugal",,
17351698,EPICWAVE,0.5620074967169559,south,Rua Maria Vitoria Bourbon Bobone 6,Coimbra,Portugal,3030-502,"Rua Maria Vitoria Bourbon Bobone 6, Coimbra 3030-502 Portugal",,
23484406,Statue of Reverend Father Jose Vieira Pereira,0.14646010342886875,southeast,R. da Igreja Nova,Canical,Portugal,9200,"R. da Igreja Nova, Canical, Madeira 9200 Portugal",,Madeira
15202848,Lux Yang Therapy,1.0709278619222713,northeast,Rua Irma Lucia 24,Coimbra,Portugal,3030-491,"Rua Irma Lucia 24 Loja 20G, Coimbra 3030-491 Portugal",Loja 20G,
21327462,Espirito de Liberdade,0.40898376861242536,north,Rua Nova do Sobreiro,Coimbra,Portugal,3030-078,"Rua Nova do Sobreiro, Coimbra 3030-078 Portugal",,
7139653,Igreja e Convento de Nossa Senhora dos Remedios,0.675011883436825,east,Avenida de Sao Sebastiao,Evora,Portugal,7000-767,"Avenida de Sao Sebastiao, Evora 7000-767 Portugal",,
5450008,Mosteiro de Sao Martinho de Tibaes,0.8634575796201078,west,N.0 59 Rua do Mosteiro,Braga,Portugal,4700-565,"N.0 59 Rua do Mosteiro, Braga 4700-565 Portugal",,
24147884,Pilots World,0.5686135377967487,north,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
7139653,Igreja e Convento de Nossa Senhora dos Remedios,0.5965763890419411,east,Avenida de Sao Sebastiao,Evora,Portugal,7000-767,"Avenida de Sao Sebastiao, Evora 7000-767 Portugal",,
24147884,Pilots World,0.7056732656383874,north,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
8724090,Bar Horas Incertas,0.047267369640301427,northwest,Rua de Serpa Pinto 141,Evora,Portugal,7000-537,"Rua de Serpa Pinto 141, Evora 7000-537 Portugal",,
5450008,Mosteiro de Sao Martinho de Tibaes,0.9160324843189115,west,N.0 59 Rua do Mosteiro,Braga,Portugal,4700-565,"N.0 59 Rua do Mosteiro, Braga 4700-565 Portugal",,
4011089,Hugo Crespo - Servicos Equestres,1.3583149097450384,northwest,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
17568170,Geres Adventure,0.6968756123265676,south,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
12928798,Vipbus,0.5255046441340849,south,,Coimbra,Portugal,,Coimbra Portugal,,
25272235,Crossfit Supremus,0.9392121989807134,north,Braga N 211 Rua de Caires 300,Braga,Portugal,4704-519,"Braga N 211 Rua de Caires 300, Braga 4704-519 Portugal",,
20207765,Coimbra' Singular,0.7405818497958633,north,Rua Alto da Mainca,Coimbra,Portugal,3020-255,"Rua Alto da Mainca 75, Coimbra 3020-255 Portugal",75,
23341679,Estacao Ferroviaria De Coimbra,0.7327743535672425,west,Largo das Ameias,Coimbra,Portugal,3000-024,"Largo das Ameias, Coimbra 3000-024 Portugal",,
21221304,Simaris,0.6472279327294845,east,Estrada de Taboeira,Aveiro,Portugal,3800-043,"Estrada de Taboeira, Aveiro 3800-043 Portugal",,
15038095,Feijao Verde Fun Park Aveiro,0.8453336371753234,west,"Estrada de Sao Bernardo, Rua do Canha, Armazem C",Aveiro,Portugal,3810-075,"Estrada de Sao Bernardo, Rua do Canha, Armazem C, Aveiro 3810-075 Portugal",,
4037743,Sete Fontes,0.6543837561461495,north,Lugar das Sete Fontes,Braga,Portugal,4715-165,"Lugar das Sete Fontes Sao Victor, Braga 4715-165 Portugal",Sao Victor,
18950045,Enigma 56 – Coimbra Escape Rooms,0.08910813571170843,northeast,Rua da Sofia,Coimbra,Portugal,3000-389,"Rua da Sofia Nº 56, Coimbra 3000-389 Portugal",Nº 56,
13821043,Ermida de Santa Barbara do Degebe,0.5328400499481425,east,N254 20,Evora,Portugal,7005-500,"N254 20 Degebe, Evora 7005-500 Portugal",Degebe,
23654441,Glam Caffe,0.4387225934360567,southeast,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
13498195,Clube Tenis Braga,1.011773208862585,west,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
19436318,Casa das Artes Bissaya Barreto,0.03281554706735769,northwest,Avenida Sa da Bandeira 83,Coimbra,Portugal,3000-351,"Avenida Sa da Bandeira 83, Coimbra 3000-351 Portugal",,
13568773,Tribunal Judicial da Comarca De Evora,0.04506527715546124,west,Largo da Portas de Moura,Evora,Portugal,7004-507,"Largo da Portas de Moura, Evora 7004-507 Portugal",,
13498195,Clube Tenis Braga,0.25359346409049155,west,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
4037743,Sete Fontes,0.21773962237873898,northeast,Lugar das Sete Fontes,Braga,Portugal,4715-165,"Lugar das Sete Fontes Sao Victor, Braga 4715-165 Portugal",Sao Victor,
13498195,Clube Tenis Braga,0.7225878383030733,northwest,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
7085420,Aveiro Walk Around,0.07906236052971186,southeast,Rua Doutor Lourenco Peixinho,Aveiro,Portugal,3800-043,"Rua Doutor Lourenco Peixinho, Aveiro 3800-043 Portugal",,
2543020,Portugal Kayak,0.14774542622990752,south,Douro River,Aveiro,Portugal,3800-098,"Douro River, Aveiro 3800-098 Portugal",,
23947289,Magicplace Aveiro,0.35546738337576755,northwest,Rua General Jose Domingues Peres,Aveiro,Portugal,3800-404,"Rua General Jose Domingues Peres 36, Aveiro 3800-404 Portugal",36,
23654441,Glam Caffe,0.5758919752732827,southwest,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
10200835,Balneario Pre-Romano de Bracara,0.06504821505025303,north,Rua Nova da Estacao,Braga,Portugal,4700-223,"Rua Nova da Estacao, Braga 4700-223 Portugal",,
23654441,Glam Caffe,0.38385874632896966,southwest,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
14180804,Argania SPA,0.10837536734263037,southwest,Rua Antonio Vasconcelos 75 r/c,Coimbra,Portugal,3000-054,"Rua Antonio Vasconcelos 75 r/c, Coimbra 3000-054 Portugal",,
17351698,EPICWAVE,0.04203464206617301,south,Rua Maria Vitoria Bourbon Bobone 6,Coimbra,Portugal,3030-502,"Rua Maria Vitoria Bourbon Bobone 6, Coimbra 3030-502 Portugal",,
15038183,Feijao Verde Fun Park,0.7016563628517775,northwest,Rua Manuel Madeira n0 9,Coimbra,Portugal,3025-999,"Rua Manuel Madeira n0 9, Coimbra 3025-999 Portugal",,
21246619,Atelier de Larim,0.14522435867362976,southwest,"Largo Comendador Joaquim Manuel de Faria, 12",Braga,Portugal,4730-577,"Largo Comendador Joaquim Manuel de Faria, 12, Braga 4730-577 Portugal",,
19261527,Escadas do Quinchorro,0.6306579733555253,east,R. dos Foscadores 9,Coimbra,Portugal,3040-202,"R. dos Foscadores 9, Coimbra 3040-202 Portugal",,
23816917,Cinemas Zero Tabus Aveiro,0.04199630100064879,east,Rua Hintze Ribeiro 66,Aveiro,Portugal,3800-359,"Rua Hintze Ribeiro 66, Aveiro 3800-359 Portugal",,
,,,,,,,,,,
24147884,Pilots World,0.4894399872510838,northeast,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
20207765,Coimbra' Singular,1.0876468596156148,southeast,Rua Alto da Mainca,Coimbra,Portugal,3020-255,"Rua Alto da Mainca 75, Coimbra 3020-255 Portugal",75,
13498195,Clube Tenis Braga,0.42094415207937064,northwest,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
7142467,Oficina da Formiga Ceramica,0.6020579087952215,west,Rua da Coutada 77,Ilhavo,Portugal,3830-134,"Rua da Coutada 77, Ilhavo 3830-134 Portugal",,
